"FW_name","species","biomass","units","bodymass","abundance","species_type","metabolic_type","taxonomic_level","movement_type","losses","efficiencies"
"Nant Gelli Gethin","Achnanthes lanceolata",0.00263337999975,"dry g.m2",7.5e-10,3511173.333,"plant","plant","species","sessile",NA,0.487432933611077
"Nant Gelli Gethin","Achnanthes levanderi",7.84264600245e-05,"dry g.m2",7.35e-11,1067026.667,"plant","plant","species","sessile",NA,0.487432933611077
"Nant Gelli Gethin","Amphinemura sulcicollis",0.001851569388,"dry g.m2",0.000102864966,18,"animal","ectotherm invertebrate","species","walking",3.97689081776832e-07,0.88459897241344
"Nant Gelli Gethin","Baetis muticus",0.039330840275,"dry g.m2",0.000414008845,95,"animal","ectotherm invertebrate","species","walking",5.64107251292836e-06,0.88459897241344
"Nant Gelli Gethin","Baetis rhodani",0.141402667044,"dry g.m2",0.000406329503,348,"animal","ectotherm invertebrate","species","walking",2.0391262929343e-05,0.88459897241344
"Nant Gelli Gethin","Ceratopogonidae",8.774035e-06,"dry g.m2",8.774035e-06,1,"animal","ectotherm invertebrate","family","walking",3.84797989746663e-09,0.88459897241344
"Nant Gelli Gethin","Chaetopteryx villosa",0.010991696552,"dry g.m2",0.002747924138,4,"animal","ectotherm invertebrate","species","walking",9.10572653127769e-07,0.88459897241344
"Nant Gelli Gethin","Chironomidae",0.001511623309,"dry g.m2",1.86620161604938e-05,81,"animal","ectotherm invertebrate","subfamily","walking",5.32631496691865e-07,0.88459897241344
"Nant Gelli Gethin","Cottus gobio",0.27014742864,"dry g.m2",1.125614286,0.24,"animal","ectotherm vertebrate","species","swimming",0.0013951068539092,0.88459897241344
"Nant Gelli Gethin","CPOM",NA,"dry g.m2",NA,NA,"detritus","detritus","species","NA",NA,0.13019011553718
