"FW_name","species","biomass","units","bodymass","abundance","species_type","metabolic_type","taxonomic_level","movement_type","losses","efficiencies"
"Afon Marteg","Achnanthes minutissima",0.00500694908476,"dry g.m2",4.28e-10,11698479.17,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Marteg","Baetis muticus",0.000260337574,"dry g.m2",0.000130168787,2,"animal","ectotherm invertebrate","species","walking",5.22265228079664e-08,0.88459897241344
"Afon Marteg","Baetis rhodani",0.030660886272,"dry g.m2",0.000638768464,48,"animal","ectotherm invertebrate","species","walking",3.87789768162301e-06,0.88459897241344
"Afon Marteg","Chironomidae",0.001110400065,"dry g.m2",1.88203400847458e-05,59,"animal","ectotherm invertebrate","subfamily","walking",3.90300187850078e-07,0.88459897241344
"Afon Marteg","Chloroperla tripunctata",0.00066465186,"dry g.m2",0.00066465186,1,"animal","ectotherm invertebrate","species","walking",8.31004061766254e-08,0.88459897241344
"Afon Marteg","Cottus gobio",0.0046705456005,"dry g.m2",0.3211,0.014545455,"animal","ectotherm vertebrate","species","swimming",2.45391033997426e-05,0.88459897241344
"Afon Marteg","CPOM",NA,"dry g.m2",NA,NA,"detritus","detritus","species","NA",NA,0.13019011553718
"Afon Marteg","Diatoma vulgaris",0.000899910333234,"dry g.m2",2.98e-10,3019833.333,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Marteg","Diploneis elliptica",0.0009981225,"dry g.m2",9.54e-10,1046250,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Marteg","Ecdyonurus",0.004119450368,"dry g.m2",0.002059725184,2,"animal","ectotherm invertebrate","genus","walking",3.71018727005169e-07,0.88459897241344
"Afon Marteg","Elmis aenea",0.000126664308,"dry g.m2",2.1110718e-05,6,"animal","ectotherm invertebrate","species","walking",4.30635303762347e-08,0.88459897241344
"Afon Marteg","Encyonema minutum",6.36618125e-06,"dry g.m2",1.43e-11,445187.5,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Marteg","Encyonema silesiacum",1.4961375e-05,"dry g.m2",1.43e-11,1046250,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Marteg","Esolus parallelepipedus",0.008700949999,"dry g.m2",3.9017713e-05,223,"animal","ectotherm invertebrate","species","walking",2.47549466803678e-06,0.88459897241344
"Afon Marteg","Eunotia exigua",0.00616800523069,"dry g.m2",4.57e-10,13496729.17,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Marteg","Eunotia incisa",0.000607829333504,"dry g.m2",5.12e-10,1187166.667,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Marteg","Eunotia rhomboidea",0.0012718151875,"dry g.m2",2.69e-10,4727937.5,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Marteg","FPOM",NA,"dry g.m2",NA,NA,"detritus","detritus","species","NA",NA,0.13019011553718
