"FW_name","species","biomass","units","bodymass","abundance","species_type","metabolic_type","taxonomic_level","movement_type","losses","efficiencies"
"Hardknott Gill","Achnanthes",0.479125547057,"dry g.m2",8.23e-11,5821695590,"plant","plant","species","sessile",NA,0.487432933611077
"Hardknott Gill","Ancylus fluviatilis",0.0089084634432,"dry g.m2",0.005567789652,1.6,"animal","ectotherm invertebrate","species","walking",6.01334376218836e-07,0.88459897241344
"Hardknott Gill","Baetis",0.0025070160192,"dry g.m2",3.7306786e-05,67.2,"animal","ectotherm invertebrate","genus","walking",7.22603205433414e-07,0.88459897241344
"Hardknott Gill","Baetis muticus",0.0075895958688,"dry g.m2",0.000143742346,52.8,"animal","ectotherm invertebrate","species","walking",1.4793819891294e-06,0.88459897241344
"Hardknott Gill","Baetis rhodani",0.0397591991472,"dry g.m2",0.000435956131,91.2,"animal","ectotherm invertebrate","species","walking",5.6177248765004e-06,0.88459897241344
"Hardknott Gill","Baetis scambus",0.0045263357392,"dry g.m2",0.000257178167,17.6,"animal","ectotherm invertebrate","species","walking",7.45315449256698e-07,0.88459897241344
"Hardknott Gill","Baetis vernus",0.009161245392,"dry g.m2",0.00014681483,62.4,"animal","ectotherm invertebrate","species","walking",1.77481252423527e-06,0.88459897241344
"Hardknott Gill","Brachysira",17.575905267,"dry g.m2",2.25e-09,7811513452,"plant","plant","genus","sessile",NA,0.487432933611077
"Hardknott Gill","Calopteryx splendens",0.0006128,"dry g.m2",0.000383,1.6,"animal","ectotherm invertebrate","species","walking",8.98984821907434e-08,0.88459897241344
"Hardknott Gill","Chironomidae",0.0155618853632,"dry g.m2",0.000110524754,140.8,"animal","ectotherm invertebrate","family","walking",3.27355911086088e-06,0.88459897241344
"Hardknott Gill","Chloroperla tripunctata",0.011717374544,"dry g.m2",0.000732335909,16,"animal","ectotherm invertebrate","species","walking",1.42437900571489e-06,0.88459897241344
"Hardknott Gill","CPOM",NA,"dry g.m2",NA,NA,"detritus","detritus","species","NA",NA,0.13019011553718
"Hardknott Gill","Diatoma hyemale quadratum",1.33938965325,"dry g.m2",3.94e-10,3399466125,"plant","plant","infraspecies","sessile",NA,0.487432933611077
"Hardknott Gill","Diplectrona felix",0.0076221334608,"dry g.m2",0.001587944471,4.8,"animal","ectotherm invertebrate","species","walking",7.4027921487428e-07,0.88459897241344
"Hardknott Gill","Electrogena lateralis",0.0785238577344,"dry g.m2",0.000454420473,172.8,"animal","ectotherm invertebrate","species","walking",1.09622597085238e-05,0.88459897241344
"Hardknott Gill","Elmis aenea",0.000582075984,"dry g.m2",0.00036379749,1.6,"animal","ectotherm invertebrate","species","walking",8.66745540124467e-08,0.88459897241344
"Hardknott Gill","Empididae",0.0005645827584,"dry g.m2",0.000176432112,3.2,"animal","ectotherm invertebrate","family","walking",1.03700618073344e-07,0.88459897241344
"Hardknott Gill","Eunotia",1.069238439366,"dry g.m2",6.18e-10,1730159287,"plant","plant","genus","sessile",NA,0.487432933611077
"Hardknott Gill","Eunotia exigua",0.417274194785,"dry g.m2",3.55e-10,1175420267,"plant","plant","species","sessile",NA,0.487432933611077
"Hardknott Gill","Eunotia incisa",6.103741269,"dry g.m2",1.5e-09,4069160846,"plant","plant","species","sessile",NA,0.487432933611077
"Hardknott Gill","Eunotia rhomboidea",0.763801211572,"dry g.m2",2.98e-10,2563091314,"plant","plant","species","sessile",NA,0.487432933611077
"Hardknott Gill","FPOM",NA,"dry g.m2",NA,NA,"detritus","detritus","species","NA",NA,0.13019011553718
"Hardknott Gill","Fragilaria",0.761302237617,"dry g.m2",6.39e-10,1191396303,"plant","plant","genus","sessile",NA,0.487432933611077
