"FW_name","species","biomass","units","bodymass","abundance","species_type","metabolic_type","taxonomic_level","movement_type","losses","efficiencies"
"River Wensum","Phoxinus phoxinus",0.0820148126628554,"dry g.m2",0.5767493272,0.142201835,"animal","ectotherm vertebrate","species","swimming",0.000669448876917722,0.88459897241344
"River Wensum","Pisidium",0.0575164153125,"dry g.m2",0.000122701686,468.75,"animal","ectotherm invertebrate","genus","walking",1.17377918668342e-05,0.88459897241344
"River Wensum","Planorbis",0.00079578838125,"dry g.m2",1.4147349e-05,56.25,"animal","ectotherm invertebrate","genus","walking",3.03852680343914e-07,0.88459897241344
"River Wensum","Polycentropus flavomaculatus",0.061032276425,"dry g.m2",0.000128489003,475,"animal","ectotherm invertebrate","species","walking",1.22899378838271e-05,0.88459897241344
"River Wensum","Potamopyrgus antipodarum",0.5098888231875,"dry g.m2",0.000266608535,1912.5,"animal","ectotherm invertebrate","species","walking",8.3087035797271e-05,0.88459897241344
"River Wensum","Salmo trutta",0.042940367316,"dry g.m2",9.361,0.004587156,"animal","ectotherm vertebrate","species","swimming",0.000269018946587861,0.88459897241344
"River Wensum","Serratella ignita",0.0004051916375,"dry g.m2",3.2415331e-05,12.5,"animal","ectotherm invertebrate","species","walking",1.21647751852127e-07,0.88459897241344
"River Wensum","Sialis lutaria",0.00273853343125,"dry g.m2",0.000438165349,6.25,"animal","ectotherm invertebrate","species","walking",3.86370771934035e-07,0.88459897241344
"River Wensum","Simuliidae",0.0125509167875,"dry g.m2",2.2067546e-05,568.75,"animal","ectotherm invertebrate","family","walking",4.21257868176667e-06,0.88459897241344
"River Wensum","Sphaeromias",0.00360878835625,"dry g.m2",7.498781e-06,481.25,"animal","ectotherm invertebrate","genus","walking",1.65643868887792e-06,0.88459897241344
"River Wensum","Squalius cephalus",0.0044091743472,"dry g.m2",0.9612,0.004587156,"animal","ectotherm vertebrate","species","swimming",5.34492782070351e-05,0.88459897241344
"River Wensum","Tanypodinae",0.00881587659375,"dry g.m2",3.1345339e-05,281.25,"animal","ectotherm invertebrate","subfamily","walking",2.67261614599169e-06,0.88459897241344
"River Wensum","Tinodes waeneri",0.009895415675,"dry g.m2",9.3133324e-05,106.25,"animal","ectotherm invertebrate","species","walking",2.18753398783367e-06,0.88459897241344
"River Wensum","Triaenodes bicolor",0.0009897327,"dry g.m2",0.000158357232,6.25,"animal","ectotherm invertebrate","species","walking",1.87578982120136e-07,0.88459897241344
"River Wensum","Valvata piscinalis",0.0039761270625,"dry g.m2",0.000127236066,31.25,"animal","ectotherm invertebrate","species","walking",8.02942663110671e-07,0.88459897241344
