"FW_name","species","biomass","units","bodymass","abundance","species_type","metabolic_type","taxonomic_level","movement_type","losses","efficiencies"
"Afon Hafren 2012","Achnanthes austriaca minor",0.0001362441666815,"dry g.m2",4.45e-10,306166.6667,"plant","plant","infraspecies","sessile",NA,0.487432933611077
"Afon Hafren 2012","Achnanthes helvetica",0.001956303750087,"dry g.m2",2.61e-10,7495416.667,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Hafren 2012","Achnanthes minutissima",0.044226708,"dry g.m2",3.72e-10,118889000,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Hafren 2012","Amphinemura sulcicollis",0.000375071214,"dry g.m2",0.000187535607,2,"animal","ectotherm invertebrate","species","walking",6.76831709504347e-08,0.88459897241344
"Afon Hafren 2012","Baetis rhodani",0.153063790395,"dry g.m2",0.000456906837,335,"animal","ectotherm invertebrate","species","walking",2.13345600007133e-05,0.88459897241344
"Afon Hafren 2012","Chironomidae",0.0004623603,"dry g.m2",7.706005e-06,60,"animal","ectotherm invertebrate","subfamily","walking",2.10552930784461e-07,0.88459897241344
"Afon Hafren 2012","CPOM",NA,"dry g.m2",NA,NA,"detritus","detritus","species","NA",NA,0.13019011553718
"Afon Hafren 2012","Elmis aenea",0.000608712224,"dry g.m2",3.8044514e-05,16,"animal","ectotherm invertebrate","species","walking",1.74457071764374e-07,0.88459897241344
"Afon Hafren 2012","Eunotia exigua",0.0230727215625,"dry g.m2",4.45e-10,51848812.5,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Hafren 2012","Eunotia incisa",0.0001571383125,"dry g.m2",5.07e-10,309937.5,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Hafren 2012","Eunotia pectinalis",0.00036304,"dry g.m2",6.4e-10,567250,"plant","plant","species","sessile",NA,0.487432933611077
"Afon Hafren 2012","Eunotia vanheurckii intermedia",0.004513394458178,"dry g.m2",4.66e-10,9685395.833,"plant","plant","infraspecies","sessile",NA,0.487432933611077
"Afon Hafren 2012","FPOM",NA,"dry g.m2",NA,NA,"detritus","detritus","species","NA",NA,0.13019011553718
