"FW_name","species","biomass","units","bodymass","abundance","species_type","metabolic_type","taxonomic_level","movement_type","losses","efficiencies"
"D6","Amphinemura sulcicollis",0.0015087931296,"dry g.m2",0.000314331902,4.8,"animal","ectotherm invertebrate","species","walking",2.34394972024212e-07,0.88459897241344
"D6","Brachysira",0.620316056485,"dry g.m2",1.73e-09,358564194.5,"plant","plant","genus","sessile",NA,0.487432933611077
"D6","Chironomidae",0.0031444001664,"dry g.m2",0.000163770842,19.2,"animal","ectotherm invertebrate","family","walking",5.90160922092678e-07,0.88459897241344
"D6","Chloroperla tripunctata",0.0031597354176,"dry g.m2",0.000987417318,3.2,"animal","ectotherm invertebrate","species","walking",3.5221411051292e-07,0.88459897241344
"D6","CPOM",NA,"dry g.m2",NA,NA,"detritus","detritus","species","NA",NA,0.13019011553718
"D6","Eunotia rhomboidea",0.4093630536,"dry g.m2",3e-10,1364543512,"plant","plant","species","sessile",NA,0.487432933611077
"D6","FPOM",NA,"dry g.m2",NA,NA,"detritus","detritus","species","NA",NA,0.13019011553718
"D6","Fragilaria",0.0886366252425,"dry g.m2",6.59e-10,134501707.5,"plant","plant","genus","sessile",NA,0.487432933611077
"D6","Isoperla grammatica",0.00707376264,"dry g.m2",0.00063158595,11.2,"animal","ectotherm invertebrate","species","walking",8.97607177505003e-07,0.88459897241344
"D6","Leuctra inermis",0.0315999242784,"dry g.m2",0.000580880961,54.4,"animal","ectotherm invertebrate","species","walking",4.10829875445133e-06,0.88459897241344
"D6","Oligochaeta",0.0012744001856,"dry g.m2",0.000199125029,6.4,"animal","ectotherm invertebrate","class","walking",2.2600631597549e-07,0.88459897241344
"D6","Peronia fibula",0.1787583574208,"dry g.m2",5.54e-10,322668515.2,"plant","plant","species","sessile",NA,0.487432933611077
"D6","Pinnularia subcapitata",7.0092016491,"dry g.m2",2.1e-08,333771507.1,"plant","plant","species","sessile",NA,0.487432933611077
"D6","Plectrocnemia conspersa",0.0060256986624,"dry g.m2",0.000209225648,28.8,"animal","ectotherm invertebrate","species","walking",1.05339276037387e-06,0.88459897241344
"D6","Plectrocnemia geniculata",0.0014921985312,"dry g.m2",0.000466312041,3.2,"animal","ectotherm invertebrate","species","walking",2.06762432409341e-07,0.88459897241344
"D6","Protonemura meyeri",0.0019022147824,"dry g.m2",0.001188884239,1.6,"animal","ectotherm invertebrate","species","walking",2.00923310091343e-07,0.88459897241344
"D6","Siphonoperla torrentium",0.0292723672736,"dry g.m2",0.000831601343,35.2,"animal","ectotherm invertebrate","species","walking",3.42960173247454e-06,0.88459897241344
"D6","Tabellaria flocculosa",1.752359465,"dry g.m2",1e-09,1752359465,"plant","plant","species","sessile",NA,0.487432933611077
"D6","Tanypodinae",0.027907451264,"dry g.m2",0.001090134815,25.6,"animal","ectotherm invertebrate","subfamily","walking",3.02281912548833e-06,0.88459897241344
"D6","Tipulidae",0.0013531262992,"dry g.m2",0.000845703937,1.6,"animal","ectotherm invertebrate","family","walking",1.57763400985972e-07,0.88459897241344
